,Datetime,hr_elec_price,hour,day,day_of_week,month,year,is_weekend,season,is_holiday,price_lag_1h,price_lag_24h,rolling_mean_3h,rolling_std_3h,rolling_mean_24h,rolling_std_24h,price_change_1h,price_change_24h
1205,2022-02-20 05:00:00,87.17,5,20,6,2,2022,True,Winter,False,88.43,96.6,88.74999999999989,1.761930759062102,117.97041666666667,31.7026945061312,-1.2600000000000051,-9.429999999999993
1206,2022-02-20 06:00:00,80.0,6,20,6,2,2022,True,Winter,False,87.17,111.99,85.1999999999999,4.547185942945546,116.6375,32.62417511867108,-7.170000000000002,-31.989999999999995
1207,2022-02-20 07:00:00,80.08,7,20,6,2,2022,True,Winter,False,80.0,136.4,82.41666666666656,4.116701754201891,114.29083333333334,33.16197179282629,0.0799999999999983,-56.32000000000001
1208,2022-02-20 08:00:00,88.28,8,20,6,2,2022,True,Winter,False,80.08,138.97,82.78666666666656,4.757534375393389,112.17875,33.13602877107016,8.200000000000003,-50.69
1209,2022-02-20 09:00:00,95.06,9,20,6,2,2022,True,Winter,False,88.28,169.88,87.80666666666656,7.501208791458936,109.06124999999999,30.916636342221725,6.780000000000001,-74.82
1210,2022-02-20 10:00:00,101.64,10,20,6,2,2022,True,Winter,False,95.06,140.7,94.99333333333323,6.680249496319473,107.43375000000002,30.19845775107182,6.579999999999998,-39.05999999999999
1211,2022-02-20 11:00:00,100.15,11,20,6,2,2022,True,Winter,False,101.64,131.78,98.94999999999989,3.4502318762297666,106.11583333333334,29.777000887998234,-1.4899999999999949,-31.629999999999995
1212,2022-02-20 12:00:00,99.09,12,20,6,2,2022,True,Winter,False,100.15,120.84,100.29333333333322,1.2810282327444122,105.20958333333333,29.64005463809174,-1.0600000000000023,-21.75
1213,2022-02-20 13:00:00,80.85,13,20,6,2,2022,True,Winter,False,99.09,82.65,93.36333333333323,10.849817202749223,105.13458333333334,29.701833346890474,-18.24000000000001,-1.8000000000000114
1214,2022-02-20 14:00:00,72.2,14,20,6,2,2022,True,Winter,False,80.85,60.97,84.04666666666657,13.727054794567268,105.6025,29.057287082735108,-8.649999999999991,11.230000000000004
1215,2022-02-20 15:00:00,57.75,15,20,6,2,2022,True,Winter,False,72.2,76.07,70.26666666666655,11.670725484434191,104.83916666666669,30.089146810717136,-14.450000000000003,-18.319999999999993
1216,2022-02-20 16:00:00,69.21,16,20,6,2,2022,True,Winter,False,57.75,81.74,66.38666666666656,7.6275181634010645,104.31708333333334,30.61154207997826,11.459999999999994,-12.530000000000001
1217,2022-02-20 17:00:00,96.78,17,20,6,2,2022,True,Winter,False,69.21,107.45,74.57999999999988,20.061478011345486,103.8725,30.64153081798218,27.570000000000007,-10.670000000000002
1218,2022-02-20 18:00:00,136.36,18,20,6,2,2022,True,Winter,False,96.78,152.36,100.78333333333323,33.753527716863786,103.20583333333333,29.700323364751434,39.58000000000001,-16.0
1219,2022-02-20 19:00:00,150.36,19,20,6,2,2022,True,Winter,False,136.36,170.15,127.83333333333324,27.789064995662468,102.38125000000001,27.98616681776835,14.0,-19.789999999999992
1220,2022-02-20 20:00:00,123.88,20,20,6,2,2022,True,Winter,False,150.36,159.01,136.86666666666656,13.247268900915886,100.91750000000002,25.722724389142424,-26.480000000000018,-35.129999999999995
1221,2022-02-20 21:00:00,105.88,21,20,6,2,2022,True,Winter,False,123.88,141.83,126.70666666666655,22.37431861159464,99.41958333333332,24.240722381103897,-18.0,-35.95000000000002
1222,2022-02-20 22:00:00,86.18,22,20,6,2,2022,True,Winter,False,105.88,157.87,105.31333333333322,18.856387069985097,96.4325,20.913675211911972,-19.69999999999999,-71.69
1223,2022-02-20 23:00:00,71.31,23,20,6,2,2022,True,Winter,False,86.18,121.43,87.78999999999989,17.34114471422599,94.34416666666668,20.811137677912964,-14.870000000000005,-50.120000000000005
1224,2022-02-21 00:00:00,123.07,0,21,0,2,2022,False,Winter,False,71.31,104.38,93.51999999999988,26.649223253215858,95.12291666666665,21.53993267906413,51.75999999999999,18.689999999999998
1225,2022-02-21 01:00:00,115.0,1,21,0,2,2022,False,Winter,False,123.07,99.9,103.12666666666655,27.847916139867557,95.75208333333332,21.903005150006802,-8.069999999999993,15.099999999999994
1226,2022-02-21 02:00:00,106.1,2,21,0,2,2022,False,Winter,False,115.0,98.67,114.7233333333332,8.488382256538788,96.06166666666667,21.998342361788133,-8.900000000000006,7.429999999999993
1227,2022-02-21 03:00:00,59.72,3,21,0,2,2022,False,Winter,False,106.1,90.65,93.60666666666656,29.68218545412509,94.77291666666667,23.20222262200807,-46.379999999999995,-30.930000000000007
1228,2022-02-21 04:00:00,61.44,4,21,0,2,2022,False,Winter,False,59.72,88.43,75.75333333333322,26.295051498961453,93.64833333333333,24.157445817088554,1.7199999999999989,-26.99000000000001
1229,2022-02-21 05:00:00,91.91,5,21,0,2,2022,False,Winter,False,61.44,87.17,71.02333333333321,18.10881645312648,93.84583333333332,24.121528525480503,30.47,4.739999999999995
1230,2022-02-21 06:00:00,139.53,6,21,0,2,2022,False,Winter,False,91.91,80.0,97.62666666666655,39.35761976203699,96.32625,25.648276459167054,47.620000000000005,59.53
1231,2022-02-21 07:00:00,195.01,7,21,0,2,2022,False,Winter,False,139.53,80.08,142.1499999999999,51.599910852634736,101.115,32.339472986479855,55.47999999999999,114.92999999999999
1232,2022-02-21 08:00:00,218.02,8,21,0,2,2022,False,Winter,False,195.01,88.28,184.18666666666653,40.348834349126896,106.52083333333333,40.02990392157848,23.01000000000002,129.74
1233,2022-02-21 09:00:00,216.98,9,21,0,2,2022,False,Winter,False,218.02,95.06,210.00333333333322,12.995015711161791,111.60083333333334,45.8283977764161,-1.0400000000000205,121.91999999999999
1234,2022-02-21 10:00:00,198.36,10,21,0,2,2022,False,Winter,False,216.98,101.64,211.1199999999999,11.062712144858995,115.63083333333333,49.05352896197164,-18.619999999999976,96.72000000000001
1235,2022-02-21 11:00:00,170.11,11,21,0,2,2022,False,Winter,False,198.36,100.15,195.1499999999999,23.599307193220177,118.54583333333333,50.159792569143626,-28.25,69.96000000000001
1236,2022-02-21 12:00:00,161.36,12,21,0,2,2022,False,Winter,False,170.11,99.09,176.6099999999999,19.337463639265923,121.14041666666668,50.717062087380135,-8.75,62.27000000000001
1237,2022-02-21 13:00:00,147.1,13,21,0,2,2022,False,Winter,False,161.36,80.85,159.52333333333323,11.614432114108125,123.90083333333335,50.22937542710355,-14.26000000000002,66.25
1238,2022-02-21 14:00:00,141.6,14,21,0,2,2022,False,Winter,False,147.1,72.2,150.0199999999999,10.19849008431498,126.7925,49.10874191636874,-5.5,69.39999999999999
1239,2022-02-21 15:00:00,125.52,15,21,0,2,2022,False,Winter,False,141.6,57.75,138.0733333333332,11.213925866224416,129.61625,46.86324376054959,-16.08,67.77
1240,2022-02-21 16:00:00,141.6,16,21,0,2,2022,False,Winter,False,125.52,69.21,136.2399999999999,9.283792328560546,132.6325,45.10283518033175,16.08,72.39
1241,2022-02-21 17:00:00,162.14,17,21,0,2,2022,False,Winter,False,141.6,96.78,143.08666666666656,18.355209977910583,135.35583333333332,44.816245978696344,20.539999999999992,65.35999999999999
1242,2022-02-21 18:00:00,192.11,18,21,0,2,2022,False,Winter,False,162.14,136.36,165.28333333333322,25.401288025083268,137.67875,46.29110641529326,29.970000000000027,55.75
1243,2022-02-21 19:00:00,201.76,19,21,0,2,2022,False,Winter,False,192.11,150.36,185.33666666666656,20.66021861775143,139.82041666666666,48.05858792902386,9.649999999999977,51.39999999999998
1244,2022-02-21 20:00:00,192.0,20,21,0,2,2022,False,Winter,False,201.76,123.88,195.28999999999988,5.603454291771343,142.65875,49.07700509204066,-9.759999999999991,68.12
1245,2022-02-21 21:00:00,177.71,21,21,0,2,2022,False,Winter,False,192.0,105.88,190.4899999999999,12.095895998228496,145.65166666666667,48.92658134714382,-14.289999999999992,71.83000000000001
1246,2022-02-21 22:00:00,175.0,22,21,0,2,2022,False,Winter,False,177.71,86.18,181.5699999999999,9.13371227924007,149.3525,47.57299921539183,-2.710000000000008,88.82
1247,2022-02-21 23:00:00,174.99,23,21,0,2,2022,False,Winter,False,175.0,71.31,175.8999999999999,1.5675139552580393,153.67249999999999,44.80495306955548,-0.009999999999990905,103.68
1248,2022-02-22 00:00:00,176.59,0,22,1,2,2022,False,Winter,False,174.99,123.07,175.52666666666656,0.9208872532841504,155.9025,44.54674001149835,1.5999999999999943,53.52000000000001
1249,2022-02-22 01:00:00,169.72,1,22,1,2,2022,False,Winter,False,176.59,115.0,173.76666666666654,3.594667346675841,158.1825,43.75555828045895,-6.8700000000000045,54.72
1250,2022-02-22 02:00:00,165.3,2,22,1,2,2022,False,Winter,False,169.72,106.1,170.53666666666655,5.689132915765874,160.64916666666667,42.337499866281625,-4.4199999999999875,59.20000000000002
1251,2022-02-22 03:00:00,163.06,3,22,1,2,2022,False,Winter,False,165.3,59.72,166.02666666666656,3.388942804657729,164.955,36.47561436738423,-2.240000000000009,103.34
1252,2022-02-22 04:00:00,158.0,4,22,1,2,2022,False,Winter,False,163.06,61.44,162.1199999999999,3.739679130607347,168.97833333333332,29.15128748989848,-5.060000000000002,96.56
1253,2022-02-22 05:00:00,164.39,5,22,1,2,2022,False,Winter,False,158.0,91.91,161.81666666666658,3.3715624468831606,171.99833333333333,24.144473787859372,6.389999999999986,72.47999999999999
1254,2022-02-22 06:00:00,190.01,6,22,1,2,2022,False,Winter,False,164.39,139.53,170.79999999999987,16.940368945212434,174.10166666666666,23.37969235239487,25.620000000000005,50.47999999999999
1255,2022-02-22 07:00:00,200.86,7,22,1,2,2022,False,Winter,False,190.01,195.01,185.08666666666656,18.726842588468593,174.34541666666667,23.63624188092306,10.850000000000023,5.850000000000023
1256,2022-02-22 08:00:00,211.59,8,22,1,2,2022,False,Winter,False,200.86,218.02,200.81999999999985,10.79005560689932,174.07750000000001,23.15113054803267,10.72999999999999,-6.430000000000007
1257,2022-02-22 09:00:00,199.63,9,22,1,2,2022,False,Winter,False,211.59,216.98,204.02666666666656,6.578847416783533,173.35458333333335,21.99524118079467,-11.960000000000008,-17.349999999999994
1258,2022-02-22 10:00:00,191.63,10,22,1,2,2022,False,Winter,False,199.63,198.36,200.9499999999999,10.045257587537513,173.07416666666666,21.703553489183452,-8.0,-6.730000000000018
1259,2022-02-22 11:00:00,174.38,11,22,1,2,2022,False,Winter,False,191.63,170.11,188.54666666666654,12.904295150580236,173.25208333333333,21.695698427418733,-17.25,4.269999999999982
1260,2022-02-22 12:00:00,171.33,12,22,1,2,2022,False,Winter,False,174.38,161.36,179.11333333333323,10.946498679179093,173.6675,21.55307669956353,-3.049999999999983,9.969999999999999
1261,2022-02-22 13:00:00,160.0,13,22,1,2,2022,False,Winter,False,171.33,147.1,168.5699999999999,7.576892502861264,174.205,21.015876400222833,-11.330000000000013,12.900000000000006
1262,2022-02-22 14:00:00,144.82,14,22,1,2,2022,False,Winter,False,160.0,141.6,158.71666666666655,13.301512445328497,174.33916666666667,20.80792343161878,-15.180000000000007,3.219999999999999
1263,2022-02-22 15:00:00,140.0,15,22,1,2,2022,False,Winter,False,144.82,125.52,148.2733333333332,10.437630637898973,174.9425,19.499647321222316,-4.819999999999993,14.480000000000004
1264,2022-02-22 16:00:00,139.67,16,22,1,2,2022,False,Winter,False,140.0,141.6,141.49666666666653,2.882816909412342,174.86208333333335,19.646556724349107,-0.3300000000000125,-1.9300000000000068
1265,2022-02-22 17:00:00,159.64,17,22,1,2,2022,False,Winter,False,139.67,162.14,146.43666666666653,11.435612503631086,174.7579166666667,19.723419533123273,19.97,-2.5
1266,2022-02-22 18:00:00,182.61,18,22,1,2,2022,False,Winter,False,159.64,192.11,160.63999999999987,21.487459133175786,174.36208333333335,19.453518063222134,22.970000000000027,-9.5
1267,2022-02-22 19:00:00,211.57,19,22,1,2,2022,False,Winter,False,182.61,201.76,184.60666666666657,26.022513970277355,174.77083333333334,20.144994829151614,28.95999999999998,9.810000000000002
1268,2022-02-22 20:00:00,193.66,20,22,1,2,2022,False,Winter,False,211.57,192.0,195.94666666666657,14.61478817271404,174.84,20.209468723517578,-17.909999999999997,1.6599999999999966
1269,2022-02-22 21:00:00,173.44,21,22,1,2,2022,False,Winter,False,193.66,177.71,192.88999999999987,19.076658512432488,174.6620833333333,20.201898098328304,-20.22,-4.27000000000001
1270,2022-02-22 22:00:00,181.77,22,22,1,2,2022,False,Winter,False,173.44,175.0,182.95666666666656,10.16209788052036,174.94416666666666,20.254019872962786,8.330000000000013,6.77000000000001
1271,2022-02-22 23:00:00,176.4,23,22,1,2,2022,False,Winter,False,181.77,174.99,177.20333333333323,4.222704504611335,175.00291666666666,20.256203446835464,-5.3700000000000045,1.4099999999999966
1272,2022-02-23 00:00:00,178.55,0,23,2,2,2022,False,Winter,False,176.4,176.59,178.90666666666655,2.7027085179997186,175.0845833333333,20.26682853702459,2.1500000000000057,1.960000000000008
1273,2022-02-23 01:00:00,172.87,1,23,2,2,2022,False,Winter,False,178.55,169.72,175.9399999999999,2.8678040379232614,175.21583333333334,20.240759548528022,-5.680000000000007,3.1500000000000057
1274,2022-02-23 02:00:00,167.5,2,23,2,2,2022,False,Winter,False,172.87,165.3,172.97333333333324,5.525724688514298,175.3075,20.19883837598117,-5.3700000000000045,2.1999999999999886
1275,2022-02-23 03:00:00,163.59,3,23,2,2,2022,False,Winter,False,167.5,163.06,167.98666666666654,4.659102202489922,175.32958333333332,20.18515112417235,-3.9099999999999966,0.5300000000000011
1276,2022-02-23 04:00:00,163.07,4,23,2,2,2022,False,Winter,False,163.59,158.0,164.71999999999989,2.4215490909553123,175.54083333333332,20.02177008998234,-0.5200000000000102,5.069999999999993
